trip_id,starttime,stoptime,bikeid,left(bikeid,right bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
82599,5/31/15 12:25,5/31/15 12:37,SEA00309,SEA,00309,727.62,Cal Anderson Park / 11th Ave & Pine St,Westlake Ave & 6th Ave,CH-08,SLU-15,Annual Member,Male,1959
103260,7/5/15 22:20,7/5/15 22:36,SEA00228,SEA,00228,972.781,Westlake Ave & 6th Ave,6th Ave S & S King St,SLU-15,ID-04,Short-Term Pass Holder,NULL,NULL
119942,7/31/15 18:31,7/31/15 18:56,SEA00449,SEA,00449,1502.302,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
123778,8/6/15 17:45,8/6/15 18:11,SEA00234,SEA,00234,1557.531,Summit Ave & E Denny Way,12th Ave & E Yesler Way,CH-01,CD-01,Short-Term Pass Holder,NULL,NULL
122314,8/4/15 13:55,8/4/15 14:05,SEA00380,SEA,00380,579.404,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Republican St & Westlake Ave N,EL-01,SLU-04,Short-Term Pass Holder,NULL,NULL
115451,7/24/15 13:41,7/24/15 14:05,SEA00054,SEA,00054,1434.756,Dexter Ave N & Aloha St,Cal Anderson Park / 11th Ave & Pine St,SLU-02,CH-08,Short-Term Pass Holder,NULL,NULL
1980,10/16/14 11:53,10/16/14 12:16,SEA00251,SEA,00251,1362.927,2nd Ave & Spring St,2nd Ave & Spring St,CBD-06,CBD-06,Annual Member,Female,1987
146012,9/18/15 9:30,9/18/15 9:34,SEA00379,SEA,00379,217.985,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave,CH-12,SLU-15,Annual Member,Female,1964
21225,12/13/14 14:16,12/13/14 14:25,SEA00340,SEA,00340,549.163,12th Ave & E Denny Way,7th Ave & Union St,CH-06,CBD-03,Annual Member,Female,1991
111213,7/17/15 17:57,7/17/15 18:05,SEA00220,SEA,00220,443.807,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Annual Member,Male,1989
57460,4/13/15 15:50,4/13/15 15:57,SEA00435,SEA,00435,380.214,2nd Ave & Pine St,Pine St & 9th Ave,CBD-13,SLU-16,Annual Member,Male,1987
146671,9/19/15 15:33,9/19/15 15:59,SEA00145,SEA,00145,1566.971,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Short-Term Pass Holder,NULL,NULL
23542,12/23/14 11:47,12/23/14 12:02,SEA00213,SEA,00213,860.193,2nd Ave & Spring St,Harvard Ave & E Pine St,CBD-06,CH-09,Short-Term Pass Holder,NULL,NULL
6985,10/28/14 18:10,10/28/14 18:25,SEA00225,SEA,00225,879.441,Dexter Ave & Denny Way,2nd Ave & Pine St,SLU-18,CBD-13,Annual Member,Male,1986
57155,4/12/15 14:06,4/12/15 14:11,SEA00424,SEA,00424,315.963,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Annual Member,Male,1987
132371,8/20/15 19:43,8/20/15 19:47,SEA00374,SEA,00374,250.776,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Annual Member,Male,1987
51314,3/27/15 16:46,3/27/15 16:54,SEA00206,SEA,00206,457.775,Republican St & Westlake Ave N,E Blaine St & Fairview Ave E,SLU-04,EL-03,Annual Member,Male,1974
132521,8/21/15 8:45,8/21/15 9:10,SEA00315,SEA,00315,1490.974,E Blaine St & Fairview Ave E,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,EL-03,WF-04,Short-Term Pass Holder,NULL,NULL
156111,10/11/15 10:45,10/11/15 12:25,SEA00453,SEA,00453,6048.906,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Short-Term Pass Holder,NULL,NULL
66184,4/30/15 11:10,4/30/15 11:17,SEA00268,SEA,00268,457.155,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Annual Member,Female,1983
48293,3/19/15 8:27,3/19/15 8:37,SEA00119,SEA,00119,634.805,Summit Ave & E Denny Way,1st Ave & Marion St,CH-01,CBD-05,Short-Term Pass Holder,NULL,NULL
113446,7/21/15 12:00,7/21/15 12:02,SEA00245,SEA,00245,79.929,City Hall / 4th Ave & James St,City Hall / 4th Ave & James St,CBD-07,CBD-07,Annual Member,Male,1961
119694,7/31/15 13:00,7/31/15 13:12,SEA00408,SEA,00408,699.134,7th Ave & Union St,E Blaine St & Fairview Ave E,CBD-03,EL-03,Annual Member,Male,1985
45304,3/9/15 19:38,3/9/15 19:52,SEA00248,SEA,00248,832.246,REI / Yale Ave N & John St,E Harrison St & Broadway Ave E,SLU-01,CH-02,Annual Member,Male,1969
144173,9/14/15 5:25,9/14/15 5:30,SEA00228,SEA,00228,328.911,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Annual Member,Male,1979
4491,10/21/14 12:15,10/21/14 12:58,SEA00387,SEA,00387,2580.164,Cal Anderson Park / 11th Ave & Pine St,7th Ave & Union St,CH-08,CBD-03,Short-Term Pass Holder,NULL,NULL
15949,11/21/14 10:38,11/21/14 10:43,SEA00271,SEA,00271,301.064,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1972
38626,2/18/15 12:48,2/18/15 12:52,SEA00253,SEA,00253,266.905,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Annual Member,Male,1981
146442,9/19/15 7:38,9/19/15 7:43,SEA00147,SEA,00147,293.509,12th Ave & E Mercer St,Seattle University / E Columbia St & 12th Ave,CH-15,FH-04,Annual Member,Male,1995
77528,5/22/15 13:15,5/22/15 13:20,SEA00397,SEA,00397,281.707,City Hall / 4th Ave & James St,2nd Ave & Spring St,CBD-07,CBD-06,Annual Member,Male,1975
53210,4/1/15 23:39,4/1/15 23:49,SEA00094,SEA,00094,620.237,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Intramural Activities Building,DPD-03,UW-07,Annual Member,Female,1991
76029,5/19/15 18:18,5/19/15 18:30,SEA00413,SEA,00413,721.938,Lake Union Park / Valley St & Boren Ave N,Eastlake Ave E & E Allison St,SLU-17,EL-05,Annual Member,Male,1980
35231,2/9/15 15:36,2/9/15 15:57,SEA00061,SEA,00061,1257.712,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
19229,12/5/14 9:09,12/5/14 9:22,SEA00440,SEA,00440,784.52,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Short-Term Pass Holder,NULL,NULL
29201,1/18/15 19:06,1/18/15 19:11,SEA00021,SEA,00021,308.389,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Annual Member,Male,1977
41934,2/28/15 17:38,2/28/15 18:01,SEA00321,SEA,00321,1360.556,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Short-Term Pass Holder,NULL,NULL
154299,10/5/15 17:43,10/5/15 18:01,SEA00137,SEA,00137,1039.609,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Short-Term Pass Holder,NULL,NULL
69776,5/8/15 2:39,5/8/15 2:43,SEA00128,SEA,00128,274.525,7th Ave & Union St,7th Ave & Union St,CBD-03,CBD-03,Short-Term Pass Holder,NULL,NULL
12174,11/10/14 14:52,11/10/14 15:09,SEA00123,SEA,00123,1052.346,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Short-Term Pass Holder,NULL,NULL
29311,1/19/15 12:19,1/19/15 12:34,SEA00092,SEA,00092,854.038,PATH / 9th Ave & Westlake Ave,City Hall / 4th Ave & James St,SLU-07,CBD-07,Annual Member,Male,1972
52781,3/31/15 19:51,3/31/15 19:58,SEA00024,SEA,00024,388.37,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL
87587,6/9/15 17:25,6/9/15 17:32,SEA00181,SEA,00181,415.297,Westlake Ave & 6th Ave,2nd Ave & Spring St,SLU-15,CBD-06,Annual Member,Male,1967
7657,10/30/14 10:20,10/30/14 10:25,SEA00109,SEA,00109,314.226,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW-06,UW-10,Annual Member,Male,1988
93727,6/19/15 16:30,6/19/15 16:34,SEA00453,SEA,00453,238.882,9th Ave N & Mercer St,Dexter Ave N & Aloha St,DPD-01,SLU-02,Annual Member,Male,1971
130720,8/18/15 9:00,8/18/15 9:07,SEA00052,SEA,00052,383.419,2nd Ave & Vine St,9th Ave N & Mercer St,BT-03,DPD-01,Annual Member,Male,1985
59589,4/18/15 12:28,4/18/15 14:49,SEA00197,SEA,00197,8467.452,Westlake Ave & 6th Ave,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-15,WF-04,Short-Term Pass Holder,NULL,NULL
99400,6/30/15 7:14,6/30/15 7:25,SEA00335,SEA,00335,630.304,2nd Ave & Pine St,Pier 69 / Alaskan Way & Clay St,CBD-13,WF-01,Annual Member,Male,1992
1451,10/14/14 20:51,10/14/14 21:01,SEA00310,SEA,00310,605.651,Frye Art Museum / Terry Ave & Columbia St,E Harrison St & Broadway Ave E,FH-01,CH-02,Short-Term Pass Holder,NULL,NULL
17272,11/26/14 11:57,11/26/14 12:02,SEA00325,SEA,00325,295.296,Harvard Ave & E Pine St,Seattle University / E Columbia St & 12th Ave,CH-09,FH-04,Annual Member,Male,1986
7227,10/29/14 12:40,10/29/14 12:56,SEA00324,SEA,00324,940.823,7th Ave & Union St,Occidental Park / Occidental Ave S & S Washington St,CBD-03,PS-04,Annual Member,Female,1974
73768,5/15/15 12:14,5/15/15 12:17,SEA00372,SEA,00372,193.822,2nd Ave & Blanchard St,2nd Ave & Vine St,BT-05,BT-03,Annual Member,Male,1956
124100,8/7/15 9:33,8/7/15 9:42,SEA00370,SEA,00370,538.097,E Pine St & 16th Ave,PATH / 9th Ave & Westlake Ave,CH-07,SLU-07,Annual Member,Male,1987
55001,4/6/15 18:15,4/6/15 18:30,SEA00445,SEA,00445,915.035,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Short-Term Pass Holder,NULL,NULL
83539,6/2/15 12:32,6/2/15 12:39,SEA00277,SEA,00277,442.828,Lake Union Park / Valley St & Boren Ave N,REI / Yale Ave N & John St,SLU-17,SLU-01,Annual Member,Male,1965
83414,6/2/15 8:19,6/2/15 8:25,SEA00083,SEA,00083,358.079,Summit Ave E & E Republican St,7th Ave & Union St,CH-03,CBD-03,Annual Member,Male,1976
154348,10/5/15 18:49,10/5/15 18:50,SEA00080,SEA,00080,114.759,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St,CH-08,CH-12,Annual Member,Male,1987
70070,5/8/15 14:07,5/8/15 14:12,SEA00424,SEA,00424,274.583,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building,UW-02,UW-07,Annual Member,Male,1986
131641,8/19/15 16:26,8/19/15 16:35,SEA00431,SEA,00431,546.019,Republican St & Westlake Ave N,E Blaine St & Fairview Ave E,SLU-04,EL-03,Annual Member,Female,1977
61680,4/20/15 17:28,4/20/15 17:36,SEA00311,SEA,00311,518.093,12th Ave & NE Campus Pkwy,E Blaine St & Fairview Ave E,UD-04,EL-03,Annual Member,Male,1990
108198,7/13/15 15:35,7/13/15 15:44,SEA00155,SEA,00155,564.669,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Annual Member,Male,1981
13885,11/15/14 9:52,11/15/14 9:56,SEA00280,SEA,00280,240.132,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Annual Member,Male,1981
6260,10/26/14 16:48,10/26/14 16:52,SEA00400,SEA,00400,257.899,12th Ave & E Denny Way,Bellevue Ave & E Pine St,CH-06,CH-12,Annual Member,Male,1975
144833,9/15/15 14:08,9/15/15 14:13,SEA00246,SEA,00246,325.298,Cal Anderson Park / 11th Ave & Pine St,12th Ave & E Mercer St,CH-08,CH-15,Annual Member,Male,1972
105381,7/9/15 8:54,7/9/15 9:06,SEA00447,SEA,00447,736.505,E Pine St & 16th Ave,6th Ave & Blanchard St,CH-07,BT-04,Annual Member,Male,1993
119412,7/30/15 21:33,7/30/15 21:49,SEA00153,SEA,00153,992.566,Cal Anderson Park / 11th Ave & Pine St,Key Arena / 1st Ave N & Harrison St,CH-08,SLU-19,Annual Member,Female,1984
61690,4/20/15 17:34,4/20/15 17:58,SEA00361,SEA,00361,1476.581,12th Ave & E Mercer St,City Hall / 4th Ave & James St,CH-15,CBD-07,Short-Term Pass Holder,NULL,NULL
31278,1/25/15 15:56,1/25/15 16:03,SEA00033,SEA,00033,451.699,E Pine St & 16th Ave,12th Ave & E Mercer St,CH-07,CH-15,Annual Member,Male,1975
138920,9/3/15 6:41,9/3/15 6:51,SEA00326,SEA,00326,592.175,1st Ave & Marion St,2nd Ave & Vine St,CBD-05,BT-03,Annual Member,Male,1965
124080,8/7/15 9:18,8/7/15 9:22,SEA00249,SEA,00249,226.478,Summit Ave & E Denny Way,Pine St & 9th Ave,CH-01,SLU-16,Annual Member,Male,1969
141966,9/9/15 18:16,9/9/15 18:18,SEA00306,SEA,00306,126.136,12th Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St,CH-06,CH-08,Annual Member,Male,1967
112578,7/19/15 17:39,7/19/15 18:01,SEA00288,SEA,00288,1295.413,Lake Union Park / Valley St & Boren Ave N,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-17,EL-01,Short-Term Pass Holder,NULL,NULL
125833,8/9/15 21:19,8/9/15 21:43,SEA00064,SEA,00064,1394.856,E Harrison St & Broadway Ave E,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,CH-02,UD-01,Short-Term Pass Holder,NULL,NULL
118090,7/28/15 21:55,7/28/15 22:08,SEA00091,SEA,00091,766.566,Occidental Park / Occidental Ave S & S Washington St,Pine St & 9th Ave,PS-04,SLU-16,Annual Member,Male,1987
6507,10/27/14 12:31,10/27/14 13:42,SEA00065,SEA,00065,4265.179,2nd Ave & Spring St,2nd Ave & Pine St,CBD-06,CBD-13,Short-Term Pass Holder,NULL,NULL
57206,4/12/15 16:00,4/12/15 16:14,SEA00207,SEA,00207,853.642,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St,WF-01,BT-01,Short-Term Pass Holder,NULL,NULL
156608,10/12/15 14:02,10/12/15 14:11,SEA00275,SEA,00275,529.442,E Pine St & 16th Ave,Seattle University / E Columbia St & 12th Ave,CH-07,FH-04,Annual Member,Male,1977
95319,6/22/15 16:25,6/22/15 16:39,SEA00072,SEA,00072,810.389,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-01,UW-06,Short-Term Pass Holder,NULL,NULL
147671,9/22/15 8:27,9/22/15 8:37,SEA00117,SEA,00117,617.043,E Pine St & 16th Ave,2nd Ave & Vine St,CH-07,BT-03,Annual Member,Male,1970
131775,8/19/15 18:30,8/19/15 18:38,SEA00464,SEA,00464,501.685,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-06,UD-01,Annual Member,Female,1981
133378,8/22/15 14:21,8/22/15 14:54,SEA00107,SEA,00107,1988.924,15th Ave NE & NE 40th St,Lake Union Park / Valley St & Boren Ave N,UW-04,SLU-17,Short-Term Pass Holder,NULL,NULL
45427,3/10/15 10:04,3/10/15 10:07,SEA00131,SEA,00131,178.382,E Pine St & 16th Ave,Harvard Ave & E Pine St,CH-07,CH-09,Annual Member,Male,1990
130497,8/17/15 18:49,8/17/15 18:57,SEA00246,SEA,00246,502.753,E Pine St & 16th Ave,Summit Ave & E Denny Way,CH-07,CH-01,Annual Member,Male,1980
60024,4/18/15 18:09,4/18/15 18:36,SEA00201,SEA,00201,1629.913,2nd Ave & Pine St,Summit Ave E & E Republican St,CBD-13,CH-03,Short-Term Pass Holder,NULL,NULL
145690,9/17/15 9:19,9/17/15 9:26,SEA00174,SEA,00174,424.42,Summit Ave E & E Republican St,Republican St & Westlake Ave N,CH-03,SLU-04,Annual Member,Male,1992
48526,3/19/15 17:43,3/19/15 17:51,SEA00500,SEA,00500,456.786,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Annual Member,Female,1959
107508,7/12/15 15:37,7/12/15 16:19,SEA00260,SEA,00260,2566.592,Summit Ave E & E Republican St,Lake Union Park / Valley St & Boren Ave N,CH-03,SLU-17,Short-Term Pass Holder,NULL,NULL
118147,7/29/15 7:26,7/29/15 7:34,SEA00374,SEA,00374,470.333,12th Ave & E Mercer St,Republican St & Westlake Ave N,CH-15,SLU-04,Annual Member,Male,1976
63955,4/25/15 8:47,4/25/15 8:56,SEA00221,SEA,00221,512.867,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Annual Member,Female,1947
132720,8/21/15 14:25,8/21/15 15:24,SEA00356,SEA,00356,3526.003,12th Ave & NE Campus Pkwy,E Harrison St & Broadway Ave E,UD-04,CH-02,Short-Term Pass Holder,NULL,NULL
93513,6/19/15 9:58,6/19/15 10:42,SEA00203,SEA,00203,2645.881,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Short-Term Pass Holder,NULL,NULL
147291,9/21/15 9:20,9/21/15 9:26,SEA00085,SEA,00085,390.644,Pine St & 9th Ave,Republican St & Westlake Ave N,SLU-16,SLU-04,Annual Member,Male,1979
86981,6/8/15 16:01,6/8/15 16:14,SEA00478,SEA,00478,735.863,E Blaine St & Fairview Ave E,Key Arena / 1st Ave N & Harrison St,EL-03,SLU-19,Annual Member,Female,1974
30165,1/21/15 17:15,1/21/15 17:36,SEA00344,SEA,00344,1255.371,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Annual Member,Female,1964
25633,1/4/15 13:32,1/4/15 13:36,SEA00082,SEA,00082,221.362,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Annual Member,Male,1985
31341,1/25/15 18:32,1/25/15 18:53,SEA00040,SEA,00040,1278.513,E Blaine St & Fairview Ave E,Key Arena / 1st Ave N & Harrison St,EL-03,SLU-19,Short-Term Pass Holder,NULL,NULL
100491,7/1/15 21:32,7/1/15 21:38,SEA00364,SEA,00364,361.551,12th Ave & E Yesler Way,Seattle University / E Columbia St & 12th Ave,CD-01,FH-04,Annual Member,Male,1984
2779,10/18/14 12:43,10/18/14 12:55,SEA00412,SEA,00412,713.61,City Hall / 4th Ave & James St,2nd Ave & Spring St,CBD-07,CBD-06,Short-Term Pass Holder,NULL,NULL
90141,6/13/15 18:35,6/13/15 18:57,SEA00157,SEA,00157,1322.631,Key Arena / 1st Ave N & Harrison St,Harvard Ave & E Pine St,SLU-19,CH-09,Short-Term Pass Holder,NULL,NULL
79957,5/27/15 11:32,5/27/15 11:44,SEA00160,SEA,00160,699.155,Harvard Ave & E Pine St,6th Ave & Blanchard St,CH-09,BT-04,Short-Term Pass Holder,NULL,NULL
60234,4/19/15 8:43,4/19/15 8:50,SEA00028,SEA,00028,437.543,PATH / 9th Ave & Westlake Ave,7th Ave & Union St,SLU-07,CBD-03,Short-Term Pass Holder,NULL,NULL
153716,10/4/15 16:18,10/4/15 16:27,SEA00385,SEA,00385,528.829,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW McCarty Hall / Whitman Ct,UD-01,UW-01,Annual Member,Male,1995
42601,3/2/15 22:06,3/2/15 22:11,SEA00374,SEA,00374,274.297,Westlake Ave & 6th Ave,REI / Yale Ave N & John St,SLU-15,SLU-01,Annual Member,Male,1987
62828,4/22/15 11:06,4/22/15 11:25,SEA00021,SEA,00021,1193.406,Eastlake Ave E & E Allison St,UW Intramural Activities Building,EL-05,UW-07,Short-Term Pass Holder,NULL,NULL
11963,11/10/14 8:37,11/10/14 8:53,SEA00375,SEA,00375,965.336,Key Arena / 1st Ave N & Harrison St,1st Ave & Marion St,SLU-19,CBD-05,Annual Member,Female,1984
156119,10/11/15 11:04,10/11/15 11:08,SEA00262,SEA,00262,267.571,6th Ave & Blanchard St,3rd Ave & Broad St,BT-04,BT-01,Annual Member,Male,1972
53317,4/2/15 11:20,4/2/15 11:54,SEA00038,SEA,00038,2054.287,UW Intramural Activities Building,Occidental Park / Occidental Ave S & S Washington St,UW-07,PS-04,Annual Member,Male,1960
155357,10/8/15 15:56,10/8/15 16:10,SEA00074,SEA,00074,793.75,REI / Yale Ave N & John St,2nd Ave & Vine St,SLU-01,BT-03,Annual Member,Male,1971
53043,4/1/15 14:51,4/1/15 15:14,SEA00453,SEA,00453,1370.653,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,12th Ave & NE Campus Pkwy,EL-01,UD-04,Short-Term Pass Holder,NULL,NULL
150399,9/27/15 16:47,9/27/15 16:51,SEA00404,SEA,00404,245.077,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Annual Member,Male,1988
68191,5/4/15 12:05,5/4/15 12:30,SEA00448,SEA,00448,1466.696,15th Ave NE & NE 40th St,Burke Museum / E Stevens Way NE & Memorial Way NE,UW-04,UW-02,Short-Term Pass Holder,NULL,NULL
63142,4/22/15 20:07,4/22/15 20:13,SEA00121,SEA,00121,396.284,Harvard Ave & E Pine St,Seattle University / E Columbia St & 12th Ave,CH-09,FH-04,Annual Member,Male,1959
140504,9/6/15 16:26,9/6/15 18:03,SEA00417,SEA,00417,5816.198,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
33226,1/31/15 13:17,1/31/15 13:28,SEA00165,SEA,00165,616.993,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,DPD-03,DPD-03,Annual Member,Female,1976
3125,10/19/14 0:41,10/19/14 0:44,SEA00174,SEA,00174,178.637,1st Ave & Marion St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,CBD-05,WF-04,Short-Term Pass Holder,NULL,NULL
60612,4/19/15 14:18,4/19/15 14:45,SEA00202,SEA,00202,1638.128,Key Arena / 1st Ave N & Harrison St,9th Ave N & Mercer St,SLU-19,DPD-01,Short-Term Pass Holder,NULL,NULL
28640,1/16/15 7:16,1/16/15 7:24,SEA00284,SEA,00284,523.226,15th Ave E & E Thomas St,PATH / 9th Ave & Westlake Ave,CH-05,SLU-07,Annual Member,Male,1971
99203,6/29/15 17:16,6/29/15 17:24,SEA00321,SEA,00321,491.028,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-06,UD-01,Annual Member,Female,1990
24243,12/27/14 10:39,12/27/14 10:51,SEA00211,SEA,00211,714.452,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Seattle University / E Columbia St & 12th Ave,PS-05,FH-04,Annual Member,Female,1977
98793,6/28/15 22:12,6/28/15 22:20,SEA00374,SEA,00374,467.42,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Annual Member,Male,1985
51913,3/29/15 14:56,3/29/15 15:26,SEA00119,SEA,00119,1768.251,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Lake Union Park / Valley St & Boren Ave N,EL-01,SLU-17,Short-Term Pass Holder,NULL,NULL
101171,7/2/15 23:39,7/3/15 0:03,SEA00470,SEA,00470,1440.957,3rd Ave & Broad St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-01,WF-04,Short-Term Pass Holder,NULL,NULL
123781,8/6/15 17:50,8/6/15 18:00,SEA00339,SEA,00339,587.593,Key Arena / 1st Ave N & Harrison St,2nd Ave & Vine St,SLU-19,BT-03,Short-Term Pass Holder,NULL,NULL
36141,2/12/15 9:12,2/12/15 9:17,SEA00216,SEA,00216,293.431,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1972
73206,5/14/15 12:45,5/14/15 13:17,SEA00370,SEA,00370,1941.436,City Hall / 4th Ave & James St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-07,PS-05,Short-Term Pass Holder,NULL,NULL
62542,4/21/15 17:28,4/21/15 17:39,SEA00156,SEA,00156,643.837,Pine St & 9th Ave,E Pine St & 16th Ave,SLU-16,CH-07,Annual Member,Male,1971
57032,4/12/15 8:55,4/12/15 9:02,SEA00114,SEA,00114,379.818,12th Ave & E Denny Way,Republican St & Westlake Ave N,CH-06,SLU-04,Annual Member,Male,1991
136388,8/27/15 17:12,8/27/15 17:21,SEA00070,SEA,00070,529.489,Union St & 4th Ave,Key Arena / 1st Ave N & Harrison St,CBD-04,SLU-19,Annual Member,Male,1989
12330,11/10/14 19:59,11/10/14 20:03,SEA00245,SEA,00245,226.106,E Pine St & 16th Ave,15th Ave E & E Thomas St,CH-07,CH-05,Annual Member,Female,1987
45820,3/11/15 10:24,3/11/15 10:30,SEA00247,SEA,00247,355.259,NE 47th St & 12th Ave NE,Burke Museum / E Stevens Way NE & Memorial Way NE,UD-07,UW-02,Annual Member,Female,1992
117385,7/27/15 20:51,7/27/15 20:55,SEA00430,SEA,00430,246.905,Summit Ave & E Denny Way,E Harrison St & Broadway Ave E,CH-01,CH-02,Annual Member,Male,1990
93663,6/19/15 14:43,6/19/15 14:46,SEA00371,SEA,00371,159.011,Bellevue Ave & E Pine St,Pine St & 9th Ave,CH-12,SLU-16,Annual Member,Male,1987
117241,7/27/15 17:42,7/27/15 18:02,SEA00087,SEA,00087,1202.081,6th Ave & Blanchard St,E Pine St & 16th Ave,BT-04,CH-07,Annual Member,Female,1985
86038,6/6/15 19:47,6/6/15 19:48,SEA00227,SEA,00227,97.299,Harvard Ave & E Pine St,Bellevue Ave & E Pine St,CH-09,CH-12,Annual Member,Female,1988
49966,3/24/15 17:15,3/24/15 17:23,SEA00348,SEA,00348,479.314,7th Ave & Union St,PATH / 9th Ave & Westlake Ave,CBD-03,SLU-07,Annual Member,Male,1989
131819,8/19/15 19:23,8/19/15 19:34,SEA00189,SEA,00189,618.423,Frye Art Museum / Terry Ave & Columbia St,15th Ave E & E Thomas St,FH-01,CH-05,Annual Member,Male,1984
49321,3/22/15 10:45,3/22/15 10:48,SEA00384,SEA,00384,166.21,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Annual Member,Male,1975
31507,1/26/15 12:05,1/26/15 12:09,SEA00329,SEA,00329,262.572,9th Ave N & Mercer St,PATH / 9th Ave & Westlake Ave,DPD-01,SLU-07,Annual Member,Male,1988
28544,1/15/15 15:58,1/15/15 15:59,SEA00241,SEA,00241,108.327,UW McCarty Hall / Whitman Ct,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-01,UW-06,Annual Member,Male,1992
147104,9/20/15 17:03,9/20/15 17:19,SEA00046,SEA,00046,960.403,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,NULL,NULL
